date,district,latitude,longitude,rainfall_24h,rainfall_3day,rainfall_7day,max_daily_rain,forecast_rain,max_temperature,average_temperature,average_humidity,soil_moisture,max_wind_speed,heavy_rain,heatwave,flood
2021-07-20,Peshawar,34.0151,71.5249,3.79,21.86,32.77,3.79,0.27,36.25,28.81,42.1,0.369,19.81,1,0,0
2021-07-21,Peshawar,34.0151,71.5249,1.34,2.74,6.88,1.39,0.13,42.94,33.54,35.2,0.227,5.89,0,1,0
2021-07-22,Peshawar,34.0151,71.5249,5.86,7.32,17.52,5.86,0.84,43.1,35.84,52.15,0.207,28.14,0,1,0
2021-07-23,Peshawar,34.0151,71.5249,0.17,13.42,16.47,1.38,0.14,31.02,21.68,41.79,0.248,7.05,0,0,0
2021-07-24,Peshawar,34.0151,71.5249,1.05,5.6,13.73,1.05,1.5,46.07,38.82,43.24,0.277,20.75,0,1,0
2021-07-25,Peshawar,34.0151,71.5249,10.69,11.5,11.65,10.69,3.95,41.92,33.85,28.87,0.166,32.25,1,1,0
2021-07-26,Peshawar,34.0151,71.5249,2.62,24.56,41.46,2.62,5.49,37.11,29.52,62.35,0.407,13.56,1,1,0
2021-07-27,Peshawar,34.0151,71.5249,0.35,4.32,16.71,1.93,0.14,38.08,28.23,43.46,0.251,9.8,0,1,0
2021-07-28,Peshawar,34.0151,71.5249,0.15,1.06,9.83,4.56,2.07,39.99,32.44,57.1,0.157,21.79,0,1,0
2021-07-29,Peshawar,34.0151,71.5249,6.98,9.04,14.76,6.98,2.95,34.66,28.12,71.34,0.25,19.68,0,0,0
2021-07-30,Peshawar,34.0151,71.5249,1.58,8.41,9.13,1.58,3.95,29.15,22.98,63.0,0.201,5.14,0,0,0
2021-07-31,Peshawar,34.0151,71.5249,0.0,11.13,46.9,4.73,4.61,31.61,23.86,46.93,0.427,16.26,0,0,0
2021-08-01,Peshawar,34.0151,71.5249,11.42,12.68,26.84,11.42,6.91,39.7,30.67,40.29,0.325,5.05,1,1,1
2021-08-02,Peshawar,34.0151,71.5249,0.35,6.49,16.38,0.53,2.0,36.75,30.71,39.99,0.29,13.34,0,0,0
2021-08-03,Peshawar,34.0151,71.5249,2.52,4.03,7.52,5.65,3.13,36.25,28.33,39.01,0.16,17.71,0,0,0
2021-08-04,Peshawar,34.0151,71.5249,1.02,16.14,61.13,1.02,3.44,43.68,34.0,30.99,0.563,19.7,0,1,0
2021-08-05,Peshawar,34.0151,71.5249,4.15,5.88,13.35,4.15,2.57,38.06,31.17,25.69,0.25,13.48,0,1,0
2021-08-06,Peshawar,34.0151,71.5249,8.51,13.74,18.91,8.51,1.75,34.4,24.83,20.05,0.347,11.76,0,0,1
2021-08-07,Peshawar,34.0151,71.5249,1.56,2.94,10.99,1.56,0.97,27.58,18.34,42.98,0.199,22.66,0,0,0
2021-08-08,Peshawar,34.0151,71.5249,3.92,10.3,11.78,6.26,1.86,35.98,29.47,38.78,0.263,0.0,0,0,0
2021-08-09,Peshawar,34.0151,71.5249,108.69,159.4,211.84,108.69,0.63,42.87,33.48,52.31,0.6,9.58,1,1,1
2021-08-10,Peshawar,34.0151,71.5249,3.24,13.42,15.23,3.24,5.57,43.84,35.19,14.2,0.256,8.53,0,1,0
2021-08-11,Peshawar,34.0151,71.5249,0.05,9.15,17.04,9.12,0.1,31.65,22.79,51.89,0.244,17.0,0,0,0
2021-08-12,Peshawar,34.0151,71.5249,1.63,4.4,28.72,5.27,2.87,41.26,32.49,38.89,0.375,18.37,0,1,0
2021-08-13,Peshawar,34.0151,71.5249,4.44,5.74,9.55,4.44,9.22,42.23,33.98,54.06,0.213,20.35,0,1,0
2021-08-14,Peshawar,34.0151,71.5249,0.03,9.29,21.22,1.46,0.06,37.76,30.82,46.82,0.336,19.6,0,1,0
2021-08-15,Peshawar,34.0151,71.5249,9.74,10.06,16.38,9.74,4.76,38.97,31.39,60.8,0.235,8.1,1,1,0
2021-08-16,Peshawar,34.0151,71.5249,5.65,12.35,26.69,5.65,2.35,38.28,31.13,30.4,0.276,4.18,0,1,0
2021-08-17,Peshawar,34.0151,71.5249,0.72,8.64,13.3,0.72,3.68,45.25,37.92,30.14,0.231,10.61,0,1,0
2021-08-18,Peshawar,34.0151,71.5249,2.58,9.26,18.26,2.58,1.3,36.82,29.72,32.08,0.289,14.61,0,0,0
2021-08-19,Peshawar,34.0151,71.5249,1.69,2.88,34.64,1.69,1.24,35.43,28.04,65.52,0.306,9.8,0,0,0
2021-08-20,Peshawar,34.0151,71.5249,1.48,3.36,6.41,3.21,8.3,37.67,31.3,42.79,0.276,25.72,0,1,0
2021-08-21,Peshawar,34.0151,71.5249,0.43,0.52,30.7,0.87,2.71,31.7,24.62,53.89,0.406,17.17,0,0,0
2021-08-22,Peshawar,34.0151,71.5249,0.0,1.01,27.07,4.0,5.15,44.66,35.94,50.87,0.319,14.65,0,1,0
2021-08-23,Peshawar,34.0151,71.5249,0.38,3.97,32.41,1.53,4.4,34.54,25.55,37.89,0.359,21.61,0,0,0
2021-08-24,Peshawar,34.0151,71.5249,1.21,8.92,9.0,2.67,2.28,41.23,34.86,25.4,0.225,13.12,0,1,0
2021-08-25,Peshawar,34.0151,71.5249,0.0,1.71,3.88,0.95,0.68,44.82,36.39,35.49,0.147,16.92,0,1,0
2021-08-26,Peshawar,34.0151,71.5249,4.97,14.78,30.36,8.1,1.89,43.67,34.72,50.22,0.314,15.3,0,1,0
2021-08-27,Peshawar,34.0151,71.5249,7.11,12.37,19.33,7.11,1.1,42.43,34.61,49.62,0.212,20.54,0,1,0
2021-08-28,Peshawar,34.0151,71.5249,1.17,4.68,14.11,8.26,0.16,36.08,30.0,13.4,0.245,0.0,0,0,0
2021-08-29,Peshawar,34.0151,71.5249,1.53,17.24,18.24,4.34,1.26,35.2,28.56,32.61,0.311,17.72,0,0,0
2021-08-30,Peshawar,34.0151,71.5249,2.97,3.67,6.74,2.97,0.69,29.42,22.01,47.99,0.219,19.38,0,0,0
2021-08-31,Peshawar,34.0151,71.5249,6.85,25.17,28.74,6.85,1.69,42.26,34.25,10.0,0.36,12.49,1,1,1
2021-09-01,Peshawar,34.0151,71.5249,4.96,16.7,29.12,4.96,2.26,22.06,13.98,63.02,0.323,12.64,0,0,0
2021-09-02,Peshawar,34.0151,71.5249,0.0,7.61,19.48,2.17,0.42,25.59,18.53,61.37,0.269,12.53,0,0,0
2021-09-03,Peshawar,34.0151,71.5249,2.31,4.0,4.53,2.31,0.64,27.56,19.89,61.68,0.101,0.0,0,0,0
2021-09-04,Peshawar,34.0151,71.5249,3.08,10.34,12.04,3.08,1.27,29.74,23.4,88.29,0.184,17.04,0,0,0
2021-09-05,Peshawar,34.0151,71.5249,0.0,7.07,9.15,1.49,5.42,13.58,7.52,58.89,0.342,6.1,0,0,0
2021-09-06,Peshawar,34.0151,71.5249,3.0,4.75,4.84,3.86,1.84,28.81,21.35,60.08,0.237,9.99,0,0,0
2021-09-07,Peshawar,34.0151,71.5249,0.11,11.69,30.97,1.88,0.19,25.62,18.0,69.11,0.326,16.69,0,0,0
2021-09-08,Peshawar,34.0151,71.5249,4.39,7.8,60.64,4.39,0.93,20.73,14.52,32.94,0.524,0.0,0,0,0
2021-09-09,Peshawar,34.0151,71.5249,2.71,10.11,10.19,2.71,2.6,28.34,22.14,77.7,0.241,26.65,0,0,0
2021-09-10,Peshawar,34.0151,71.5249,3.68,13.43,20.0,3.68,2.67,23.4,16.81,62.93,0.298,18.71,0,0,0
2021-09-11,Peshawar,34.0151,71.5249,3.77,9.22,18.78,6.6,2.08,26.54,18.39,36.74,0.233,9.78,0,0,0
2021-09-12,Peshawar,34.0151,71.5249,0.33,1.78,6.76,7.15,1.7,28.11,20.96,47.81,0.221,23.24,0,0,0
2021-09-13,Peshawar,34.0151,71.5249,0.45,7.53,10.28,8.39,2.43,22.91,14.83,45.86,0.242,4.06,0,0,0
2021-09-14,Peshawar,34.0151,71.5249,2.75,12.88,26.42,4.29,0.5,22.25,14.96,76.52,0.344,2.48,0,0,0
2021-09-15,Peshawar,34.0151,71.5249,2.8,5.14,25.68,6.57,0.94,24.65,16.92,64.67,0.359,19.9,0,0,0
2021-09-16,Peshawar,34.0151,71.5249,86.47,122.54,157.33,86.47,0.33,28.67,21.73,76.47,0.6,63.47,1,0,1
2021-09-17,Peshawar,34.0151,71.5249,2.43,11.05,11.41,5.44,2.32,31.83,24.07,59.96,0.233,15.19,0,0,0
2021-09-18,Peshawar,34.0151,71.5249,1.25,8.63,13.06,1.25,2.18,25.97,18.38,63.41,0.268,22.08,0,0,0
2021-09-19,Peshawar,34.0151,71.5249,0.0,3.64,13.75,3.4,1.12,27.01,18.93,35.85,0.292,25.73,0,0,0
2021-09-20,Peshawar,34.0151,71.5249,0.01,6.07,14.3,0.59,2.93,31.76,25.25,62.11,0.323,21.83,0,0,0
2021-09-21,Peshawar,34.0151,71.5249,4.37,23.82,30.73,4.37,1.23,18.73,9.96,63.08,0.443,27.58,1,0,0
2021-09-22,Peshawar,34.0151,71.5249,0.0,0.19,5.15,0.27,2.24,28.66,22.03,66.99,0.216,8.57,0,0,0
2021-09-23,Peshawar,34.0151,71.5249,4.37,39.72,39.99,6.83,2.34,32.96,26.78,53.2,0.391,13.43,1,0,0
2021-09-24,Peshawar,34.0151,71.5249,4.59,16.08,41.1,4.59,1.17,23.7,16.29,44.43,0.399,12.72,0,0,0
2021-09-25,Peshawar,34.0151,71.5249,0.0,21.69,34.51,10.3,1.39,23.94,17.04,70.78,0.356,12.18,1,0,0
2021-09-26,Peshawar,34.0151,71.5249,0.82,7.54,8.12,0.82,3.97,31.41,24.94,49.3,0.203,8.21,0,0,0
2021-09-27,Peshawar,34.0151,71.5249,1.99,11.76,13.09,2.61,1.69,19.87,12.4,66.72,0.233,8.34,0,0,0
2021-09-28,Peshawar,34.0151,71.5249,4.68,5.04,9.92,4.68,3.1,32.65,24.06,65.23,0.236,0.0,0,0,0
2021-09-29,Peshawar,34.0151,71.5249,13.16,26.37,30.55,13.16,1.61,10.38,1.86,32.97,0.401,12.07,1,0,1
2021-09-30,Peshawar,34.0151,71.5249,0.69,4.32,17.26,0.69,0.52,28.31,20.57,36.17,0.376,13.73,0,0,0
2021-10-01,Peshawar,34.0151,71.5249,0.3,1.24,4.49,0.3,0.68,22.46,15.91,44.27,0.152,21.67,0,0,0
2021-10-02,Peshawar,34.0151,71.5249,3.0,4.7,5.16,3.0,1.28,27.58,19.05,42.33,0.158,18.87,0,0,0
2021-10-03,Peshawar,34.0151,71.5249,109.65,164.97,226.02,109.94,0.24,29.67,21.42,73.43,0.6,5.53,1,0,1
2021-10-04,Peshawar,34.0151,71.5249,0.0,1.33,8.94,0.04,0.28,28.46,21.06,52.19,0.289,13.35,0,0,0
2021-10-05,Peshawar,34.0151,71.5249,0.17,1.29,4.02,7.72,1.17,25.07,18.98,60.74,0.147,6.12,0,0,0
2021-10-06,Peshawar,34.0151,71.5249,0.45,5.28,7.42,0.7,0.04,16.58,8.06,80.87,0.122,12.59,0,0,0
2021-10-07,Peshawar,34.0151,71.5249,0.79,1.03,3.84,0.79,0.15,24.75,16.5,73.86,0.192,11.43,0,0,0
2021-10-08,Peshawar,34.0151,71.5249,0.63,2.3,10.24,0.63,0.05,27.49,19.16,74.44,0.183,5.36,0,0,0
2021-10-09,Peshawar,34.0151,71.5249,2.76,4.96,13.08,2.76,0.76,31.35,22.5,48.17,0.254,19.27,0,0,0
2021-10-10,Peshawar,34.0151,71.5249,0.0,6.61,6.64,1.26,0.98,23.98,16.65,51.56,0.153,4.99,0,0,0
2021-10-11,Peshawar,34.0151,71.5249,2.24,2.65,4.05,2.64,0.05,28.62,22.17,37.78,0.174,18.88,0,0,0
2021-10-12,Peshawar,34.0151,71.5249,0.0,1.27,4.53,1.39,1.12,22.26,15.05,81.21,0.167,19.75,0,0,0
2021-10-13,Peshawar,34.0151,71.5249,0.0,0.42,1.04,0.42,0.45,28.76,21.17,46.44,0.154,0.19,0,0,0
2021-10-14,Peshawar,34.0151,71.5249,0.41,1.54,2.08,0.41,0.63,33.32,25.34,42.31,0.259,21.48,0,0,0
2021-10-15,Peshawar,34.0151,71.5249,0.01,0.8,0.83,1.75,1.29,21.35,14.99,91.18,0.163,9.56,0,0,0
2021-10-16,Peshawar,34.0151,71.5249,0.0,2.15,4.43,0.11,0.15,28.67,20.21,52.67,0.176,18.61,0,0,0
2021-10-17,Peshawar,34.0151,71.5249,0.0,0.11,3.64,0.61,0.21,29.43,22.35,31.79,0.196,18.47,0,0,0
2021-10-18,Peshawar,34.0151,71.5249,0.0,0.9,5.82,0.4,0.19,19.4,10.88,12.52,0.161,4.59,0,0,0
2021-10-19,Peshawar,34.0151,71.5249,1.24,2.21,4.05,1.24,2.16,27.95,20.36,61.74,0.176,10.89,0,0,0
2021-10-20,Peshawar,34.0151,71.5249,0.0,2.14,12.77,0.83,1.0,22.19,14.35,51.9,0.244,18.9,0,0,0
2021-10-21,Peshawar,34.0151,71.5249,0.0,1.6,3.15,1.79,1.35,20.14,13.82,44.36,0.118,0.7,0,0,0
2021-10-22,Peshawar,34.0151,71.5249,0.57,0.72,2.23,0.57,0.14,26.53,20.03,47.06,0.173,23.15,0,0,0
2021-10-23,Peshawar,34.0151,71.5249,0.2,2.83,12.35,0.25,1.74,28.13,20.24,65.39,0.306,10.51,0,0,0
2021-10-24,Peshawar,34.0151,71.5249,0.63,1.75,5.69,1.74,0.13,33.0,25.71,57.11,0.225,13.29,0,0,0
2021-10-25,Peshawar,34.0151,71.5249,1.36,2.68,4.85,1.36,0.68,26.53,18.34,61.29,0.248,5.57,0,0,0
2021-10-26,Peshawar,34.0151,71.5249,2.43,3.46,8.04,2.43,3.71,35.25,27.18,71.06,0.226,5.79,0,0,0
2021-10-27,Peshawar,34.0151,71.5249,0.0,1.58,3.2,0.17,0.15,28.94,22.69,58.77,0.129,53.05,0,0,0
2021-10-28,Peshawar,34.0151,71.5249,0.42,0.78,1.58,0.42,1.44,25.13,16.53,47.39,0.154,20.92,0,0,0
2021-10-29,Peshawar,34.0151,71.5249,0.0,1.71,3.2,0.03,0.7,23.62,17.5,70.07,0.085,26.96,0,0,0
2021-10-30,Peshawar,34.0151,71.5249,0.29,0.93,4.64,0.32,1.88,23.85,16.57,56.05,0.203,18.76,0,0,0
2021-10-31,Peshawar,34.0151,71.5249,0.0,3.4,11.39,0.1,0.48,30.39,24.23,43.37,0.081,12.0,0,0,0
2021-11-01,Peshawar,34.0151,71.5249,0.0,1.51,2.04,0.85,1.31,26.14,19.34,52.45,0.106,0.99,0,0,0
2021-11-02,Peshawar,34.0151,71.5249,0.0,0.07,1.56,1.19,0.17,29.62,20.93,50.12,0.11,8.98,0,0,0
2021-11-03,Peshawar,34.0151,71.5249,0.0,2.23,7.48,1.12,1.39,29.41,22.33,44.56,0.14,22.15,0,0,0
2021-11-04,Peshawar,34.0151,71.5249,4.4,4.74,18.12,4.4,1.26,32.26,25.4,58.36,0.385,10.06,0,0,0
2021-11-05,Peshawar,34.0151,71.5249,0.06,0.86,3.35,1.9,0.18,31.64,23.97,63.14,0.125,9.58,0,0,0
2021-11-06,Peshawar,34.0151,71.5249,0.0,4.01,4.34,0.13,3.1,24.73,16.71,68.42,0.262,27.19,0,0,0
2021-11-07,Peshawar,34.0151,71.5249,0.36,1.48,2.45,1.46,0.21,30.09,21.85,35.26,0.18,7.1,0,0,0
2021-11-08,Peshawar,34.0151,71.5249,0.0,2.65,3.9,0.65,2.11,25.42,19.17,54.66,0.122,30.29,0,0,0
2021-11-09,Peshawar,34.0151,71.5249,0.0,0.7,3.97,3.36,0.04,35.11,27.61,84.27,0.093,23.47,0,0,0
2021-11-10,Peshawar,34.0151,71.5249,0.02,0.33,4.09,0.35,0.6,27.56,19.53,57.29,0.196,16.18,0,0,0
2021-11-11,Peshawar,34.0151,71.5249,0.0,0.63,1.37,1.08,0.8,32.83,25.16,36.32,0.115,11.98,0,0,0
2021-11-12,Peshawar,34.0151,71.5249,1.28,6.29,9.44,1.28,0.41,25.11,19.11,59.15,0.167,25.84,0,0,0
2021-11-13,Peshawar,34.0151,71.5249,0.0,1.55,7.27,3.16,0.67,27.5,20.36,42.37,0.12,27.03,0,0,0
2021-11-14,Peshawar,34.0151,71.5249,0.0,0.76,1.06,0.19,3.5,32.34,23.36,56.37,0.221,17.7,0,0,0
2021-11-15,Peshawar,34.0151,71.5249,0.0,1.03,4.38,1.15,0.3,22.42,14.68,59.9,0.234,23.49,0,0,0
2021-11-16,Peshawar,34.0151,71.5249,1.56,2.95,6.88,1.56,0.17,24.7,16.85,28.93,0.178,18.33,0,0,0
2021-11-17,Peshawar,34.0151,71.5249,2.81,3.04,4.99,2.81,0.62,32.9,26.2,89.18,0.238,18.8,0,0,0
2021-11-18,Peshawar,34.0151,71.5249,0.19,2.53,3.4,0.37,0.76,28.73,20.53,74.3,0.243,4.26,0,0,0
2021-11-19,Peshawar,34.0151,71.5249,0.0,2.42,4.86,0.44,1.94,25.13,16.83,52.67,0.131,24.84,0,0,0
2021-11-20,Peshawar,34.0151,71.5249,0.0,2.83,4.64,0.53,2.18,28.09,19.18,40.32,0.151,13.67,0,0,0
2021-11-21,Peshawar,34.0151,71.5249,0.21,0.56,3.78,6.1,0.48,22.36,13.71,51.41,0.085,4.16,0,0,0
2021-11-22,Peshawar,34.0151,71.5249,0.08,2.17,2.36,1.68,2.26,39.22,31.48,46.87,0.082,6.81,0,1,0
2021-11-23,Peshawar,34.0151,71.5249,0.0,0.36,4.33,0.23,0.05,31.98,24.25,58.82,0.234,10.49,0,0,0
2021-11-24,Peshawar,34.0151,71.5249,0.0,1.67,8.83,0.5,0.28,25.89,18.1,37.76,0.234,26.91,0,0,0
2021-11-25,Peshawar,34.0151,71.5249,0.0,1.3,4.28,1.76,1.22,29.8,23.68,42.8,0.2,0.0,0,0,0
2021-11-26,Peshawar,34.0151,71.5249,2.25,4.48,6.45,2.25,2.41,24.05,17.65,67.66,0.293,8.34,0,0,0
2021-11-27,Peshawar,34.0151,71.5249,0.0,1.83,8.81,0.48,0.2,28.63,21.57,73.13,0.221,26.08,0,0,0
2021-11-28,Peshawar,34.0151,71.5249,0.5,3.57,6.31,0.53,2.54,20.28,12.4,62.58,0.128,17.34,0,0,0
2021-11-29,Peshawar,34.0151,71.5249,0.43,3.31,5.54,0.43,0.88,20.92,14.36,51.85,0.163,4.96,0,0,0
2021-11-30,Peshawar,34.0151,71.5249,0.01,1.44,3.42,0.48,1.46,23.36,17.15,55.14,0.258,30.18,0,0,0
2021-12-01,Peshawar,34.0151,71.5249,0.72,10.37,10.59,0.72,0.05,24.41,19.28,63.95,0.198,13.25,0,0,0
2021-12-02,Peshawar,34.0151,71.5249,0.0,0.39,3.68,0.42,0.53,17.28,11.85,56.97,0.223,0.0,0,0,0
2021-12-03,Peshawar,34.0151,71.5249,0.0,3.33,7.95,0.79,0.81,16.44,9.26,62.61,0.157,2.22,0,0,0
2021-12-04,Peshawar,34.0151,71.5249,0.0,0.59,7.78,1.7,0.95,12.41,5.06,35.32,0.204,15.41,0,0,0
2021-12-05,Peshawar,34.0151,71.5249,0.26,1.85,19.07,0.3,1.93,13.78,7.05,78.99,0.299,18.8,0,0,0
2021-12-06,Peshawar,34.0151,71.5249,0.0,3.53,4.21,0.81,0.95,16.63,11.22,55.09,0.13,28.03,0,0,0
2021-12-07,Peshawar,34.0151,71.5249,0.0,8.94,18.47,3.56,5.73,21.47,15.02,37.47,0.182,6.59,0,0,0
2021-12-08,Peshawar,34.0151,71.5249,0.79,1.31,4.19,1.21,1.01,20.82,14.13,45.64,0.222,6.38,0,0,0
2021-12-09,Peshawar,34.0151,71.5249,1.89,5.87,10.11,1.89,0.17,23.24,16.7,32.89,0.125,14.74,0,0,0
2021-12-10,Peshawar,34.0151,71.5249,0.0,2.64,15.41,0.29,0.77,19.41,13.19,86.81,0.301,15.41,0,0,0
2021-12-11,Peshawar,34.0151,71.5249,0.0,5.93,9.81,3.32,1.09,22.24,14.5,48.42,0.152,17.3,0,0,0
2021-12-12,Peshawar,34.0151,71.5249,0.0,0.85,2.5,1.21,1.06,13.1,7.84,58.0,0.17,4.65,0,0,0
2021-12-13,Peshawar,34.0151,71.5249,0.0,1.53,9.05,0.02,1.26,15.57,8.88,69.99,0.273,24.17,0,0,0
2021-12-14,Peshawar,34.0151,71.5249,8.19,12.01,13.53,8.19,0.06,14.89,9.23,61.76,0.343,15.01,0,0,0
2021-12-15,Peshawar,34.0151,71.5249,1.63,5.91,7.6,1.63,0.28,18.24,12.33,57.81,0.235,20.88,0,0,0
2021-12-16,Peshawar,34.0151,71.5249,4.56,6.06,6.69,4.56,1.57,16.09,10.15,33.09,0.289,7.42,0,0,0
2021-12-17,Peshawar,34.0151,71.5249,0.0,1.56,2.97,0.33,1.84,21.37,13.67,44.61,0.153,17.96,0,0,0
2021-12-18,Peshawar,34.0151,71.5249,0.21,1.45,1.74,1.0,0.14,19.96,12.33,46.2,0.201,11.55,0,0,0
2021-12-19,Peshawar,34.0151,71.5249,1.67,2.15,7.42,4.35,1.38,24.88,18.35,55.13,0.181,9.18,0,0,0
2021-12-20,Peshawar,34.0151,71.5249,2.46,2.91,16.61,2.46,1.3,19.27,13.87,48.61,0.312,21.98,0,0,0
2021-12-21,Peshawar,34.0151,71.5249,0.0,6.19,7.02,0.08,1.52,14.6,9.09,70.75,0.206,24.83,0,0,0
2021-12-22,Peshawar,34.0151,71.5249,1.41,3.56,7.73,1.41,2.12,13.63,6.11,59.72,0.262,23.46,0,0,0
2021-12-23,Peshawar,34.0151,71.5249,2.67,6.55,7.09,2.67,2.61,16.29,9.4,57.81,0.151,8.3,0,0,0
2021-12-24,Peshawar,34.0151,71.5249,0.03,4.51,6.76,0.22,0.01,15.76,9.68,58.32,0.209,0.0,0,0,0
2021-12-25,Peshawar,34.0151,71.5249,2.68,4.79,7.98,2.68,4.87,16.86,10.07,46.57,0.121,0.71,0,0,0
2021-12-26,Peshawar,34.0151,71.5249,0.0,5.15,9.86,0.81,0.74,16.34,10.37,79.77,0.255,14.02,0,0,0
2021-12-27,Peshawar,34.0151,71.5249,0.0,0.69,3.13,0.37,0.0,17.92,12.41,65.19,0.187,16.34,0,0,0
2021-12-28,Peshawar,34.0151,71.5249,0.0,2.15,4.09,0.7,1.17,15.57,8.17,48.19,0.143,0.0,0,0,0
2021-12-29,Peshawar,34.0151,71.5249,0.57,6.5,15.54,0.57,1.81,15.96,8.0,59.45,0.213,21.59,0,0,0
2021-12-30,Peshawar,34.0151,71.5249,6.77,12.61,13.07,6.77,0.51,10.32,2.86,47.24,0.287,40.25,0,0,0
2021-12-31,Peshawar,34.0151,71.5249,0.0,0.8,1.12,0.31,0.97,8.68,1.05,36.57,0.157,22.33,0,0,0
2022-01-01,Peshawar,34.0151,71.5249,0.0,9.2,9.48,0.53,0.42,17.86,12.49,46.74,0.169,17.56,0,0,0
2022-01-02,Peshawar,34.0151,71.5249,3.1,3.74,11.48,3.1,0.1,18.34,12.84,48.81,0.305,15.55,0,0,0
2022-01-03,Peshawar,34.0151,71.5249,3.1,8.24,18.1,3.1,0.4,10.45,3.81,31.0,0.295,8.06,0,0,0
2022-01-04,Peshawar,34.0151,71.5249,0.06,2.16,9.32,2.02,1.24,12.57,6.44,56.47,0.187,14.24,0,0,0
2022-01-05,Peshawar,34.0151,71.5249,4.17,13.39,15.34,4.17,0.24,14.4,6.46,59.04,0.318,10.48,0,0,0
2022-01-06,Peshawar,34.0151,71.5249,0.98,1.62,2.33,4.17,3.0,20.73,15.52,62.21,0.103,6.14,0,0,0
2022-01-07,Peshawar,34.0151,71.5249,0.16,0.64,4.73,2.53,0.58,13.54,7.64,44.35,0.241,28.39,0,0,0
2022-01-08,Peshawar,34.0151,71.5249,0.18,5.39,6.41,0.95,1.94,21.18,16.11,38.39,0.137,24.18,0,0,0
2022-01-09,Peshawar,34.0151,71.5249,0.91,1.74,3.94,0.91,0.19,15.97,10.6,51.77,0.2,13.29,0,0,0
2022-01-10,Peshawar,34.0151,71.5249,4.56,5.26,11.34,4.56,2.59,10.44,4.94,57.37,0.213,19.77,0,0,0
2022-01-11,Peshawar,34.0151,71.5249,1.64,2.88,16.55,2.01,1.09,9.87,2.64,52.06,0.253,21.3,0,0,0
2022-01-12,Peshawar,34.0151,71.5249,4.39,6.15,9.17,4.39,2.88,18.77,12.75,63.74,0.269,13.25,0,0,0
2022-01-13,Peshawar,34.0151,71.5249,1.87,10.36,14.75,2.03,1.96,13.78,7.57,53.05,0.221,30.52,0,0,0
2022-01-14,Peshawar,34.0151,71.5249,0.16,3.18,4.11,2.08,0.95,20.04,13.59,42.33,0.133,0.0,0,0,0
2022-01-15,Peshawar,34.0151,71.5249,0.62,4.3,5.61,0.89,0.16,19.84,13.19,61.94,0.211,9.23,0,0,0
2022-01-16,Peshawar,34.0151,71.5249,1.47,5.88,22.55,1.47,0.5,14.6,7.16,43.41,0.218,27.04,0,0,0
2022-01-17,Peshawar,34.0151,71.5249,2.39,3.64,12.81,2.39,1.8,14.88,9.38,35.81,0.251,29.7,0,0,0
2022-01-18,Peshawar,34.0151,71.5249,0.0,0.71,0.9,0.58,0.98,13.07,5.21,83.36,0.173,16.36,0,0,0
2022-01-19,Peshawar,34.0151,71.5249,0.0,0.16,5.99,0.19,0.43,24.06,18.56,74.36,0.263,3.03,0,0,0
2022-01-20,Peshawar,34.0151,71.5249,1.45,9.13,15.59,1.45,0.26,21.45,14.98,79.61,0.151,17.85,0,0,0
2022-01-21,Peshawar,34.0151,71.5249,0.0,4.91,5.83,0.13,0.69,9.24,2.57,47.93,0.216,13.44,0,0,0
2022-01-22,Peshawar,34.0151,71.5249,0.55,1.74,7.75,0.55,0.77,22.57,16.12,60.41,0.321,18.02,0,0,0
2022-01-23,Peshawar,34.0151,71.5249,0.49,2.17,2.52,0.49,2.18,16.09,8.78,33.92,0.173,9.61,0,0,0
2022-01-24,Peshawar,34.0151,71.5249,0.0,0.16,8.25,0.19,0.06,14.08,7.81,65.44,0.202,10.58,0,0,0
2022-01-25,Peshawar,34.0151,71.5249,0.77,1.98,3.69,0.77,0.55,22.39,16.54,67.03,0.138,32.19,0,0,0
2022-01-26,Peshawar,34.0151,71.5249,1.63,2.62,4.34,3.88,0.07,16.82,10.18,66.49,0.14,5.16,0,0,0
2022-01-27,Peshawar,34.0151,71.5249,0.73,2.9,3.37,0.73,3.98,13.05,6.0,57.72,0.179,20.68,0,0,0
2022-01-28,Peshawar,34.0151,71.5249,0.81,5.17,7.52,3.18,1.26,12.2,6.27,59.78,0.238,24.02,0,0,0
2022-01-29,Peshawar,34.0151,71.5249,0.0,4.24,7.13,0.38,1.15,14.55,9.1,24.89,0.183,12.11,0,0,0
2022-01-30,Peshawar,34.0151,71.5249,0.33,2.83,2.93,0.33,0.71,19.44,13.27,56.2,0.161,16.29,0,0,0
2022-01-31,Peshawar,34.0151,71.5249,1.59,10.1,15.18,1.59,3.34,20.94,13.64,39.52,0.284,21.49,0,0,0
2022-02-01,Peshawar,34.0151,71.5249,0.23,1.23,2.87,6.11,1.24,15.75,8.34,58.65,0.222,13.5,0,0,0
2022-02-02,Peshawar,34.0151,71.5249,3.93,4.67,6.44,3.93,0.6,22.52,16.83,49.41,0.186,12.44,0,0,0
2022-02-03,Peshawar,34.0151,71.5249,0.0,1.31,3.61,0.09,1.05,17.23,10.24,38.57,0.259,9.55,0,0,0
2022-02-04,Peshawar,34.0151,71.5249,0.55,0.58,5.87,1.62,0.05,15.78,9.27,60.07,0.202,18.87,0,0,0
2022-02-05,Peshawar,34.0151,71.5249,1.9,7.89,10.64,1.9,0.59,13.94,6.35,58.65,0.183,14.72,0,0,0
